,name,locality,state,address,rating,text
1273,Kempas Medical Centre,Johor Bahru,Johor,"Lot PTD 7522, <span class=""street-address"">Jalan Kempas Baru</span>, <span class=""extended-address"">Kempas</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"I recently had our baby delivered at this hospital.  The nurses were kind, attentive, and helpful.  Our pediatrician Dr. Adlena is very skilled, and knowledgeable about preterm babies.
Our OB/GYN, Dr. Kevin Lawson, is a very kind and caring man.  He explains everything thoroughly and makes you feel comfortable during the entire journey.  He is extremely skilled in his craft and does everything the right way.  He wants to help as many couples as possible. He handled the birth of my baby with utmost care, and he used all of the tools at his disposal, including specialists, and medical equipment.  I highly recommend Dr. Kevin and Kempas medical center if you are trying to conceive or if you are already pregnant."
1274,Kempas Medical Centre,Johor Bahru,Johor,"Lot PTD 7522, <span class=""street-address"">Jalan Kempas Baru</span>, <span class=""extended-address"">Kempas</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,"Terrible experience, appointment made 3 days before to perform scope check for stomach(upper endoscopy), at 9am today. They hold me until around 12.30pm to start the operation with reason of no ROOM! If there's no room for my action, please do not arrange the appointment at 9am, should make it 12pm instead. Has been asked to fasting since 8pm a day before! I was super hungry and thirsty, 8pm day before until 12pm today! It is 16 hours! Normally you will just hv to fast 4 to 8 hours for upper endoscopy!"
1275,Kempas Medical Centre,Johor Bahru,Johor,"Lot PTD 7522, <span class=""street-address"">Jalan Kempas Baru</span>, <span class=""extended-address"">Kempas</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Great doctors and nurses with tip top medical care. Highly recommended 👍🏻
1276,Kempas Medical Centre,Johor Bahru,Johor,"Lot PTD 7522, <span class=""street-address"">Jalan Kempas Baru</span>, <span class=""extended-address"">Kempas</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Best hospitality and friendly staff ! 😍😍😍 will definitely come again. Mro staff so good and helpful. 👍👍
1277,Kempas Medical Centre,Johor Bahru,Johor,"Lot PTD 7522, <span class=""street-address"">Jalan Kempas Baru</span>, <span class=""extended-address"">Kempas</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,"Appointment made on 9am to perform stomach scope check and I reached on 8.30am and finish the covid 19 rtk test on 9am. The terrible and horrible part is, they hold me until 12.30pm to perform the scope check with reason of no room to perform such action! I has been fasting start from 8pm  a day before. normally, you have to fast 4 to 8 hours before the action. They shouldn't made the appointment at 9am, should be 12pm. the arrangement have problem!"
1278,Mohan Clinic And Surgery,Skudai,Johor,"<span class=""street-address"">45, Jalan Pahlawan 1</span>, <span class=""extended-address"">Taman Ungku Tun Aminah</span>, <span class=""postal-code"">81300</span> <span class=""locality"">Skudai</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"Doctor Mohan is the best one, whenever I go there, I feel so happy and my heart is not heavy once I come back from there, I feel so satisfied after talk with him. He best doctor ever I meet, I know thst the price is higher but the service, but the way the Doctor treat the patient  Super caring and humble.To tell the truth doctor Mohan is a good really a man who can understand patience very well. I’m so happy to meet him ."
1279,Mohan Clinic And Surgery,Skudai,Johor,"<span class=""street-address"">45, Jalan Pahlawan 1</span>, <span class=""extended-address"">Taman Ungku Tun Aminah</span>, <span class=""postal-code"">81300</span> <span class=""locality"">Skudai</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,"Very pricey! So expensive. Outside of the clinic shows they got ultrasound. But the machine is from year 80’s. Again, not worth it!"
1280,Mohan Clinic And Surgery,Skudai,Johor,"<span class=""street-address"">45, Jalan Pahlawan 1</span>, <span class=""extended-address"">Taman Ungku Tun Aminah</span>, <span class=""postal-code"">81300</span> <span class=""locality"">Skudai</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",3,"Good consulting, but quite high Price."
1281,Mohan Clinic And Surgery,Skudai,Johor,"<span class=""street-address"">45, Jalan Pahlawan 1</span>, <span class=""extended-address"">Taman Ungku Tun Aminah</span>, <span class=""postal-code"">81300</span> <span class=""locality"">Skudai</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,Disappointed.
1282,Pusat Kaunseling,Skudai,Johor,"Counselling Centre, Pusat Pentadbiran Universiti Teknologi Malaysia, <span class=""postal-code"">81310</span> <span class=""locality"">Skudai</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",4,Counselling office.
1283,Pusat Kaunseling,Skudai,Johor,"Counselling Centre, Pusat Pentadbiran Universiti Teknologi Malaysia, <span class=""postal-code"">81310</span> <span class=""locality"">Skudai</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Currently being upgraded and restored
1284,Agape Couselling Centre Malaysia Johor Bahru,Masai,Johor,"<span class=""street-address"">02-45, Jalan Masai Jaya 1</span>, <span class=""extended-address"">Plentong</span>, <span class=""postal-code"">81750</span> <span class=""locality"">Masai</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Professional!!
1285,Agape Couselling Centre Malaysia Johor Bahru,Masai,Johor,"<span class=""street-address"">02-45, Jalan Masai Jaya 1</span>, <span class=""extended-address"">Plentong</span>, <span class=""postal-code"">81750</span> <span class=""locality"">Masai</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Teacher Qiu Ling's service is really professional! I am really cared about in Boai!
1286,Agape Couselling Centre Malaysia Johor Bahru,Masai,Johor,"<span class=""street-address"">02-45, Jalan Masai Jaya 1</span>, <span class=""extended-address"">Plentong</span>, <span class=""postal-code"">81750</span> <span class=""locality"">Masai</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,"1. The kind little girl told me that the charges are arbitrary and that I pay according to my own ability. I am very happy and full of hope because I have financial problems. Nowadays, there is still such an institution in the society that looks to money!
2. On different appointment days, I met with the same tutor twice, and talked about some ""sickness"" of my family and me without going deep.
3. My instinct tells me that the tutor’s thoughts have already sentenced me to death-the teacher is a woman-
4. The message of apology to my wife, the tutor even said that I have a good literary talent, I..... What response should I give the teacher?
5. The tutor said that I put pressure on her, I was at a loss and sweat
6. I raised my hand to speak and I was rejected. She was impatient and rushed. The counselor told her that she had a lot of appointments next. Didn’t I know that there were only 45 minutes? Didn't Counter tell you? Didn’t you see Counter’s announcement yourself?
7. Stepping out of the door of Bo'ai downstairs, my mind is blank and helpless. I thought to myself that the professional is the same. I am sick. My wife is sick. My child is sick. My family is sick. Who else can help? And guide me"
1287,Agape Couselling Centre Malaysia Johor Bahru,Masai,Johor,"<span class=""street-address"">02-45, Jalan Masai Jaya 1</span>, <span class=""extended-address"">Plentong</span>, <span class=""postal-code"">81750</span> <span class=""locality"">Masai</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"Teacher Qiu Ling's service is very good 👍 Very professional, I love it"
1288,Agape Couselling Centre Malaysia Johor Bahru,Masai,Johor,"<span class=""street-address"">02-45, Jalan Masai Jaya 1</span>, <span class=""extended-address"">Plentong</span>, <span class=""postal-code"">81750</span> <span class=""locality"">Masai</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Very good!
1289,Dr BL Lim Centre For Psychological Wellness - Psychiatrist Singapore,Singapore,Johor,"<span class=""street-address"">6 Napier Rd</span>, #09-09 Gleneagles Medical Centre, <span class=""country-name"">Singapore</span> <span class=""postal-code"">258499</span>",4,"The doctor is great and takes my opinions seriously when it comes to medication. However, the reception service isn’t the best considering they don’t reply on whatsapp but still give it as a way to contact them.

Edit: Dr Lim spoke to me on my visit and assured me that it would be looked into. Really appreciate that :)"
1290,Dr BL Lim Centre For Psychological Wellness - Psychiatrist Singapore,Singapore,Johor,"<span class=""street-address"">6 Napier Rd</span>, #09-09 Gleneagles Medical Centre, <span class=""country-name"">Singapore</span> <span class=""postal-code"">258499</span>",3,"About a month ago, my mom recommended Dr Lim's clinic when I decided to seek treatment for suspected ADHD. Contrary to existing reviews, I do appreciate Dr Lim's candor. Very straightforward but with a handful of empathy.

While I consider continuing to seek treatment from Dr Lim, the overall experience leaves much to be desired. The 2nd review accompanied by my bf (requested by Dr Lim) to assist the diagnosis felt extremely rushed, juxtaposed to the 45mins long 1st consultation my mom sat in for. I was oblivious that the duration for all subsequent visits are 15 mins sessions, which we found out after I unknowingly paid for an overrun.

The experience could be improved if the receptionist were to inform me of every item charged for the clinic visit. I was verbally informed of the review (15mins session) fee + medication, but not the additional 1/2 block (+$50) for an overrun that was charged. The full itemised bill came as a rude shock after payment was made.

Though the receptionist was quick to explain the charges when enquired, provision of information of charges before the session begins would really help avoid minor inconsistencies in service that stresses patients. It could have been avoided with a more meticulous rundown on the sessions and charges.

I would still consider my overall experience at Dr Lim's clinic a positive one based on the 1st consultation despite this really unpleasant incident on my 2nd visit."
1291,Dr BL Lim Centre For Psychological Wellness - Psychiatrist Singapore,Singapore,Johor,"<span class=""street-address"">6 Napier Rd</span>, #09-09 Gleneagles Medical Centre, <span class=""country-name"">Singapore</span> <span class=""postal-code"">258499</span>",2,Psychiatrist is good but mostly on family’s side of story. Neglects patient. Helpful but can be reluctant.
